122560,Grand Valley State University
122579,Great Lakes Christian College
122588,Henry Ford Community College
122597,Henry Ford Hospital
122603,Hillsdale College
122612,Hope College
122621,Howell College of Cosmetology
122649,Jackson Community College
122658,Wright Beauty Academy
122667,Kalamazoo College
122676,Kalamazoo Valley Community College
122685,Kellogg Community College
122694,Kirtland Community College
122700,Michigan College of Beauty - Monroe
122719,Lake Michigan College
122728,Lake Superior State University
122737,Lansing Community College
122746,Lawrence Technological University
122755,Lewis College of Business
122764,M J Murphy Beauty College of Mount Pleasant
122773,Macomb Community College
122782,Madonna University
122791,Marquette General Hospital
122807,Marygrove College
122816,Rochester College
122825,University of Michigan - Ann Arbor
122834,Michigan Barber School Inc
122843,Michigan State University
122852,Michigan Technological University
122861,University of Michigan - Dearborn
122870,University of Michigan - Flint
122889,Mid Michigan Community College
122898,Monroe County Community College
122904,Montcalm Community College
122913,Mr Bela's School of Cosmetology Inc
122931,Muskegon Community College
122940,Everest College - Skokie
122959,Everest Institute - Southfield
122968,North Central Michigan College
122977,Northern Michigan University
122986,Paul Mitchell The School Escanaba
122995,Northwestern Michigan College
123004,Northwood University
123013,Oakland Community College
123022,Oakland University
123031,Olivet College
123040,Michigan College of Beauty - Waterford
123059,Kuyper College
123068,Ross Medical Education Center - Lansing
123077,Ross Medical Education Center - Madison Heights
123086,Ross Medical Education Center - Flint
123095,Sacred Heart Major Seminary
123101,Saginaw Valley State University
123110,St. John Hospital & Medical Center
123129,SS. Cyril & Methodius Seminary
123138,Schoolcraft College
123147,Siena Heights University
123156,St Clair County Community College
123165,Southwestern Michigan College
123174,Specs Howard School of Media Arts
123183,Spring Arbor University
123192,State College of Beauty, Inc
123208,Michigan Career and Technical Institute
123217,Finlandia University
123235,Thomas M. Cooley Law School
123253,Twin City Beauty College
123262,Virginia Farrell Beauty School
123271,Virginia Farrell Beauty School
123280,Virginia Farrell Beauty School
123299,Walsh College of Accountancy and Business Administration
123305,Washtenaw Community College
123314,Wayne County Community College District
123323,Wayne State University
123332,West Shore Community College
123341,Western Michigan University
123350,Western Theological Seminary
123369,William Beaumont Hospital
123378,William Tyndale College
123387,Wright Beauty Academy
123396,Academy College
123402,Alexandria Technical College
123411,Takoda Institute of Higher Education a Division of American Indian OIC
123420,Anoka Technical College
123439,Anoka-Ramsey Community College
123457,Art Instruction Schools
123466,Augsburg College
123475,Riverland Community College
123484,Northwest Technical College
123493,Bemidji State University
123509,Bethany Lutheran College
123518,Bethel University
123527,Bethel Seminary
123536,Central Lakes College
123545,Carleton College
123554,Concordia College
123563,Concordia University, St. Paul
123572,Dakota County Technical College
123581,Martin Luther College
123590,Lake Superior College
123606,Cosmetology Careers Unlimited College of Hair, Skin, and Nails - Duluth
123615,Duluth Business University
123624,Minnesota State Community and Technical College
123633,Globe University
123642,Minnesota West Community and Technical College
123651,Gustavus Adolphus College
123660,Hamline University
123679,Hennepin Technical College
123688,Cosmetology Careers Unlimited College of Hair, Skin, and Nails- Hibbing
123697,Hibbing Community College
123703,Aveda Institute
123712,Inver Hills Community College
123721,Itasca Community College
123730,The Art Institutes International Minnesota
123749,Luther Seminary
123758,Macalester College
123767,South Central College
123776,Minnesota State University - Mankato
123785,Regency Beauty Institute
123794,College of Medicine, Mayo Clinic
123828,Mesabi Range College
123837,Methodist Hospital
123846,Metropolitan State University
123855,University of Minnesota - Twin Cities
123864,University of Minnesota - Crookston
123873,Minneapolis Business College
123882,Minneapolis College of Art and Design
123891,Minneapolis Community and Technical College
123916,Minneapolis School of Anesthesia
123925,Minnesota School of Cosmetology
123934,Crossroads College
123952,University of Minnesota - Morris
123961,Minnesota School of Business
123970,Model College of Hair Design
123998,Minnesota State University - Moorhead
124007,North Hennepin Community College
124034,Normandale Community College
124043,North Central University
124052,Dunwoody College of Technology
124070,Northland Community and Technical College
124089,Northwest Technical Institute
124098,University of Northwestern - St. Paul
124104,Northwestern Health Sciences University
124113,Oak Hills Christian College
124131,Pillsbury Baptist Bible College
124140,Pine Technical College
124159,Rainy River Community College
124195,Rice Memorial Hospital
124201,Ing'enue Beauty School
124210,Rochester Community and Technical College
124229,College of Saint Benedict
124238,Saint Cloud Technical College
124256,Saint Cloud State University
124265,Saint Johns University
124274,Saint Mary's University of Minnesota
124283,St. Olaf College
124292,Crown College
124308,College of Saint Scholastica
124317,University of Saint Thomas
124326,College of Visual Arts
124344,St. Catherine University
124371,Saint Paul College - A Community and Technical College
124380,Southwest Minnesota State University
124399,Summit Academy Opportunities Industrialization Center
124405,United Theological Seminary of the Twin Cities
124414,Scot Lewis Schools
124423,Vermilion Community College
124432,Minneapolis Veterans Affairs Medical Center
124441,Dunwoody College of Technology
124450,Ridgewater College
124469,Minnesota State College-Southeast Technical
124478,Winona State University
124487,William Mitchell College of Law
124496,Century College
124502,Alcorn State University
124511,Belhaven University
124520,Blue Mountain College
124539,Academy of Hair Design Seven
124548,Chris Beauty College
124557,Coahoma Community College
124566,Antonelli College - Jackson
124584,Copiah-Lincoln Community College
124593,Creations College of Cosmetology
124609,Delta Beauty College
124618,Delta State University
124627,East Central Community College
124636,East Mississippi Community College
124645,Foster's Cosmetology College
124654,Gibson's Barber and Beauty College
124663,Academy of Hair Design One
124672,Hinds Community College
124681,Holmes Community College
124690,Itawamba Community College
124706,Jackson State University
124715,Jones County Junior College
124724,Magnolia Bible College
124733,Meridian Community College
124742,Millsaps College
124760,Mississippi Delta Community College
124779,University of Mississippi Main Campus
124788,University of Mississippi Medical Center
124797,Mississippi University for Women
124803,Mississippi Valley State University
124812,Mississippi College
124821,Mississippi College of Beauty Culture
124830,Mississippi Gulf Coast Community College
124849,Mississippi State University
124858,Northeast Mississippi Community College
124867,Northwest Mississippi Community College
124876,Pearl River Community College
124885,Rust College
124894,Southeastern Baptist College
124900,Southwest Mississippi Community College
124919,University of Southern Mississippi
124928,Magnolia College of Cosmetology
124937,Tougaloo College
124946,ICS the Wright Beauty College
124955,Wesley Biblical Seminary
124964,Wesley College
124973,William Carey University
124982,Abbott Academy of Cosmetology Arts and Sciences
124991,Anthem College - Maryland Heights
125000,Aquinas Institute of Theology
125019,Assemblies of God Theological Seminary
125028,Avila University
125046,Baptist Bible College
125055,House of Heavilin Beauty College - Blue Springs
125064,Boonslick Technical Education Center
125073,Cox College
125082,Calvary Bible College and Theological Seminary
125091,Cape Girardeau Career and Technology Center
125107,Central Christian College of the Bible
125116,Central Bible College
125134,University of Central Missouri
125143,Grand River Technical School
125152,Chillicothe Beauty Academy Inc
125170,Cleveland University-Kansas City
125189,Columbia Area Career Center
125198,Columbia College
125204,Columbia Beauty Academy
125213,Conception Seminary College
125222,Concordia Seminary
125231,Cottey College
125240,Covenant Theological Seminary
125259,Crowder College
125268,Culver-Stockton College
125277,Chamberlain College of Nursing
125295,Drury University
125301,East Central College
125310,Eden Theological Seminary
125329,Elaine Steven Beauty College
125338,Pinnacle Career Institute
125347,Evangel University
125356,Fontbonne University
125365,Forest Institute of Professional Psychology
125374,Four Rivers Career Center
125392,Ozarks Technical Community College
125408,Hannibal-LaGrange University
125417,Harris-Stowe State University
125426,Hickey College
125435,House of Heavilin Beauty College - Kansas City
125444,Independence College of Cosmetology
125453,Jefferson College
125462,Cosmetology Concepts Institute
125471,Goldfarb School of Nursing at Barnes-Jewish College
125480,Kansas City Art Institute
125499,Kennett Career and Technology Center
125505,Kenrick-Glennon Seminary
125514,A. T. Still University of Health Sciences
125523,Lake Career and Technical Center
125550,Lex La-Ray Technical Center
125569,Lincoln University
125578,Lindenwood University
125587,Linn State Technical College
125596,Logan University
125639,Farmington Missouri Hospital Company
125648,Martinez School of Cosmetology
125657,Maryville University of Saint Louis
125666,Merrell University of Beauty Arts and Science
125675,Metro Business College of Cape Girardeau
125684,Metropolitan Community College - Kansas City
125693,Midwest Institute - Fenton
125709,Midwestern Baptist Theological Seminary
125718,Mineral Area College
125736,Missouri Baptist University
125745,National Academy of Beauty Arts
125772,Missouri School of Barbering and Hairstyling-St Louis
125781,Class Act I School of Cosmetology
125790,Missouri Southern State University
125806,Missouri Tech
125815,Missouri Valley College
125824,Missouri Western State University
125833,University of Missouri - Columbia
125842,University of Missouri - Kansas City
125851,Missouri University of Science and Technology
125860,University of Missouri - St Louis
125888,Moberly Area Community College
125903,Hillyard Technical Center
125912,National Academy of Beauty Arts
125921,Nazarene Theological Seminary
125930,Neosho Beauty College
125949,Nichols Career Center
125958,Northwest Technical School
125967,Truman State University
125976,Northwest Missouri State University
125985,Ozark Christian College
125994,College of the Ozarks
126003,Park University
126012,Stevens Institute of Business & Arts
126030,Poplar Bluff Technical Career Center
126049,Ranken Technical College
126058,Research College of Nursing
126067,Research Medical Center School of Nuclear Medical Technology
126076,Research Medical Center School of Radiologic Technology
126085,Rockhurst University
126094,Rolla Technical Institute
126100,Everest College - Springfield
126128,Saint Louis University-Main Campus
126137,Salem College of Hairstyling
126155,American College of Hair Design Inc
126164,Sikeston Career and Technology Center
126173,Saint Louis Christian College
126182,St Louis College of Pharmacy
126191,Saint Louis Community College
126225,Saint Paul School of Theology
126234,Southwest Baptist University
126243,Missouri State University-West Plains
126252,Mercy Hospital Springfield
126261,Saint Luke's College of Health Sciences
126270,St. Louis College of Health Careers - Metro
126289,State Fair Community College
126298,Stephens College
126304,Southeast Missouri State University
126313,Missouri State University
126322,Three Rivers Community College
126331,North Central Missouri College
126340,Eldon Career Center
126359,Truman Medical Center School for Nurse Anesthesia
126368,Kansas City University of Medicine and Biosciences
126377,Washington University in St Louis
126386,Webster University
126395,Wentworth Military Academy and Junior College
126401,Westminster College
126410,William Jewell College
126429,William Woods University
126438,Academy of Cosmetology Inc
126465,Blackfeet Community College
126474,Butte Academy of Beauty Culture
126492,Carroll College
126508,The College of Coiffure Art
126517,Benefis Healthcare School of Radiologic Technology
126526,Dawson Community College
126535,Chief Dull Knife College
126544,Montana State University - Billings
126553,Flathead Valley Community College
126562,Fort Belknap College
126571,Fort Peck Community College
126580,Montana State University - Great Falls College of Technology
126599,University of Great Falls
126605,University of Montana - Helena College of Technology
126614,Little Big Horn College
126623,Miles Community College
126632,Modern Beauty School
126641,Montana Tech of the University of Montana
126650,Montana State University - Bozeman
126678,The University of Montana
126687,Montana State University - Northern
126696,Rocky Mountain College
126711,Salish Kootenai College
126720,The University of Montana - Western
126748,La'James International College
126757,Bellevue University
126766,Clarkson College
126775,BryanLGH Medical Center/University of Kansas
126784,Bryan College of Health Sciences
126793,Central Community College
126809,Chadron State College
126818,College of Hair Design
126827,Concordia University
126836,Creighton University
126845,Dana College
126854,Doane College
126863,Grace University
126872,Hastings College
126890,Alegent Health School of Radiologic Technology
126906,Joseph's College Cosmetology
126915,Joseph?s College of Cosmetology - Beatrice
126924,Joseph?s College of Cosmetology - Lincoln
126933,Joseph?s College of Cosmetology - Hastings
126942,University of Nebraska at Kearney
126960,Mary Lanning Memorial Hospital
126979,Nebraska Methodist College of Nursing and Allied Health
126988,Metropolitan Community College
126997,Mid-Plains Community College - South Campus
127006,Midland University
127015,Nebraska Christian College
127024,University of Nebraska at Omaha
127042,Nebraska Indian Community College
127051,University of Nebraska Medical Center
127060,Nebraska Wesleyan University
127079,University of Nebraska - Lincoln
127088,Joseph's College of Cosmetology
127097,Joseph?s College of Cosmetology
127103,Northeast Community College
127112,Peru State College
127130,College of Saint Mary
127149,Southeast Community College Area
127158,Union College
127176,Vatterott College - Spring Valley Campus
127185,University of Nebraska - Nebraska College of Technical Agriculture
127194,Wayne State College
127200,Regional West Medical Center School of Radiologic Technology
127219,Western Nebraska Community College
127228,York College
127237,Academy of Hair Design
127246,Career College of Northern Nevada
127255,College of Southern Nevada
127273,Everest College - Henderson
127282,Marinello School of Beauty - Las Vegas
127291,University of Nevada - Las Vegas
127307,University of Nevada - Reno
127316,Great Basin College
127334,Sierra Nevada College
127343,Southern Nevada University of Cosmetology
127352,Truckee Meadows Community College
127370,Western Nevada College
127389,Colby-Sawyer College
127398,Continental Academie of Hair Design
127404,Daniel Webster College
127413,Dartmouth College
127422,Empire Beauty School - Laconia
127431,Empire Beauty School - Somersworth
127440,Franklin Pierce University
127459,Franklin Pierce College-Graduate and Professional Studies
127468,Franklin Pierce Law Center
127477,Hesser College
127486,Continental Academie of Hair Design
127495,Keene Beauty Academy
127501,Lebanon College
127510,Magdalen College
127529,McIntosh College
127538,Michael's School of Hair Design & Esthetics
127547,New England College
127556,New England School of Hair Design Inc
127565,Southern New Hampshire University
127574,New Hampshire Institute for Therapeutic Arts
127583,University of New Hampshire
127592,Keene State College
127617,Plymouth State University
127626,New Hampshire Technical Institute
127635,New Hamsphire Community Technical College-Berlin
127644,Lakes Region Community College
127653,New Hampshire Community Technical College - Manchester
127662,Nashua Community College
127671,Paul Mitchell The School Portsmouth
127680,Rivier University
127699,Saint Anselm College
127705,Saint Joseph School of Nursing
127714,Granite State College
127723,Thomas More College of Liberal Arts
127741,Chester College of New England
127750,Eastwick College - Hackensack
127769,Assumption College for Sisters
127778,Atlantic Cape Community College
127787,Bayonne Medical Center School of Nursing
127796,Berdan Institute
127802,Bergen Community College
127811,Berkeley College
127820,Beth Medrash Govoha
127839,Bloomfield College
127848,Brick Computer Science Institute
127857,Brookdale Community College
127866,Burlington County College
127875,Allied Medical and Technical Institute
127884,Caldwell College
127893,Camden County College
127909,Centenary College
127918,Bergen County Technical Schools - Adult and Continuing Education
127936,Christ Hospital
127945,Anthem Institute - Parsippany
127954,Lincoln Technical Institute - Edison
127963,Dover Business College - Clifton
127981,Cooper Health System
127990,County College of Morris
128009,Cumberland County College
128027,Divers Academy International
128045,Drake College of Business
128054,Drew University
128063,duCret School of Arts
128072,Lincoln Technical Institute - South Plainfield
128081,Englewood Hospital & Medical Center
128090,Essex County College
128115,Fairleigh Dickinson University
128124,Felician College
128142,Hohokus School of Trade and Technical Sciences
128151,Georgian Court University
128160,Rowan University
128179,Gloucester County College
128197,Harris School of Business - Cherry Hill
128203,Capital Health System School of Nursing
128212,Eastwick College
128221,Holy Name Hospital
128230,Christ Hospital - Jersey City
128249,Hudson County Community College
128258,New Jersey City University
128267,Joe Kubert School of Cartoon and Graphic Art
128276,Katharine Gibbs School
128285,Gibbs College
128294,Kean University
128300,Harris School of Business - Voorhees
128319,Lincoln Technical Institute
128328,Rizzieri Aveda School for Beauty and Wellness
128337,Mercer County Community College
128346,Middlesex County College
128355,Monmouth University
128364,Montclair State University
128373,Mountainside Hospital
128382,Muhlenberg Snyder School of Medical Imaging and Therapy
128391,Muhlenberg Regional Medical Center-Harold B. & Dorothy A. Snyder Schools-School of Nursing
128407,Eastwick College
128425,New Brunswick Theological Seminary
128434,Robert Fiance Beauty Schools
128443,New Jersey Institute of Technology
128452,Ocean County College
128461,Omega Institute
128489,P. B. Cosmetology Education Centre
128498,Parisian Beauty Academy, Paul Mitchell Partner School
128504,Pascack Valley Hospital
128513,Passaic County Community College
128522,Pennco Tech
128531,Princeton Theological Seminary
128540,Princeton University
128559,Rabbinical College of America
128568,Ramapo College of New Jersey
128577,Robert Fiance Beauty Schools
128586,Rider University
128595,Roman Academy of Beauty Culture
128629,Rutgers, The State University of New Jersey
128647,St Francis Medical Center-School of Radiologic Technology
128656,Saint Francis Medical Center School of Nursing
128665,Saint Peter's University
128674,Salem Community College
128683,Healthcare Training Institute - Union
128692,Seton Hall University
128708,Shore Beauty School
128717,College of Saint Elizabeth
128726,Raritan Valley Community College
128735,St. Barnabas Medical Center
128744,Harrison Career Institute - Delran
128753,Harrison Career Institute - Vineland
128762,Stevens Institute of Technology
128771,The Richard Stockton College of New Jersey
128799,Talmudical Academy - New Jersey
128805,Teterboro School of Aeronautics
128814,Thomas Edison State College
128823,The College of New Jersey
128841,Union County College
128869,Valley Hospital
128878,William Paterson University of New Jersey
128887,Olympian Academy of Cosmetology
128896,Albuquerque Barber College
128902,Central New Mexico Community College
128911,Aladdin Beauty College #22
128920,Navajo Technical University
128939,DeWolff College Hair Styling and Cosmetology
128957,Clovis Community College
128966,Eastern New Mexico University
128975,Eastern New Mexico University - Roswell
128984,Eddy County Beauty College
128993,Institute of American Indian and Alaska Native Culture and Arts Development
129002,Business Skills Institute-Las Cruces
129011,New Mexico Highlands University
129020,New Mexico Junior College
129039,New Mexico Military Institute
129066,New Mexico Institute of Mining and Technology
129084,University of New Mexico-Main Campus
129127,New Mexico State University
129145,Northern New Mexico College
129154,San Juan College
129163,Santa Fe Community College
129172,Santa Fe University of Art and Design
129181,University of the Southwest
129190,Southwestern College
129206,Southwestern Indian Polytechnic Institute
129224,Mesalands Community College
129233,Western New Mexico University
129242,Vaughn College of Aeronautics and Technology
129251,Adelphi University
129260,Adirondack Community College
129279,Globe Institute of Technology
129297,Albany College of Pharmacy
129303,Albany Law School
129312,Albany Medical College
129321,Alfred University
129349,The Ailey School
129358,American Academy of Dramatic Arts
129367,American Academy McAllister Institute of Funeral Services
129376,Joffrey Ballet School - American Ballet Center
129385,American Institute of Applied Science
129394,American Musical and Dramatic Academy - New York
129400,Apex Technical School
129419,Arnot Ogden Medical Center
129428,Arnot Ogden Medical Center School of Radiologic Technology
129437,Associated Beth Rivkah Schools
129446,Austin's School of Spa Technology
129455,Bank Street College of Education
129464,Bard College
129473,Barnard College
129507,Berk Trade and Business School
129516,Berkeley College
129534,Beth HaTalmud Rabbinical College
129543,Beth Hamedrash Shaarei Yosher Institute
129561,Hair Design Institute at Fifth Avenue
129570,Boricua College
129589,Bramson ORT College
129598,Briarcliffe College
129604,Brittany Beauty School
129613,American Beauty School
129622,Brooklyn Law School
129631,SUNY Broome Community College
129695,Business Informatics Center Inc
129701,Canisius College
129710,Capri Cosmetology Learning Center
129738,Caliber Training Institute
129747,St Vincent Catholic Medical Center New York-Brooklyn and Queens
129765,Cayuga County Community College
129774,Cazenovia College
129783,Central Yeshiva Tomchei Tmimim Lubavitz
129792,Peconic Bay Medical Center
129808,Cheryl Fells School of Business
129817,Christ the King Seminary
129826,Circle in the Square Theater School
129844,Clarkson University
129853,Clinton Community College
129862,Cochran School of Nursing
129871,Colgate Rochester Crozer Divinity School
129880,Colgate University
129899,Metropolitan College of New York
129905,Columbia University in the City of New York
129914,Columbia-Greene Community College
129923,Commercial Driver Training
129932,Empire Beauty School - Queens
129941,Concordia College
129950,Continental School of Beauty Culture - Kenmore
129978,Continental School of Beauty Culture - Rochester
129987,Cooper Union for the Advancement of Science and Art
129996,Cope Institute
130004,Cornell University
130022,Corning Community College
130031,Crouse Hospital School of Nursing
130040,Culinary Institute of America
130059,Baruch College of the City University of New York
130068,Borough of Manhattan Community College of the City University of New York
130077,Bronx Community College of the City University of New York
130086,Brooklyn College of the City University of New York
130095,College of Staten Island of the City University of New York
130101,City College of New York of the City University of New York, The
130110,The Graduate School and University Center of the City University of New York
130129,Hostos Community College of the City University of New York
130138,Hunter College of the City University of New York
130147,John Jay College of Criminal Justice of the City University of New York
130156,Kingsborough Community College of the City University of New York
130165,LaGuardia Community College of the City University of New York
130174,Lehman College of the City University of New York
130183,Medgar Evers College of the City University of New York
130192,New York City College of Technology of the City University of New York
130208,Queens College of the City University of New York
130217,Queensborough Community College of the City University of New York
130226,CUNY School of Law at Queens College
130235,York College of the City University of New York
130244,CVPH Medical Center School of Radiologic Technology
130253,D'Youville College
130262,Daemen College
130271,Darkei Noam Rabbinical College
130280,Dominican College of Blauvelt
130299,Dowling College
130332,Dutchess Community College
130341,Ellis Hospital
130350,Elmira Business Institute
130369,Elmira College
130396,Erie Community College
130402,Fashion Institute of Technology
130411,FEGS Trades and Business School
130420,Finger Lakes Community College
130439,Five Towns College
130448,Fordham University
130457,French Culinary Institute
130466,Fulton-Montgomery Community College
130475,Gemological Institute of America-New York
130484,The General Theological Seminary
130493,Genesee Community College
130509,Global Business Institute - Far Rockaway
130527,Hamilton College
130536,Hartwick College
130545,Helene Fuld College of Nursing
130554,Herkimer County Community College
130563,Hilbert College
130572,Hobart & William Smith Colleges
130581,Hofstra University
130590,Houghton College
130606,Hudson Valley Community College
130615,Hunter Business School
130624,Institute of Design and Construction
130642,Institute of Audio Research
130651,Interboro Institute
130660,Iona College
130679,Isabella Graham Hart School of Practical Nursing
130688,Island Drafting and Technical Institute
130697,Ithaca College
130703,Jamestown Community College
130712,Jamestown Business College
130721,Jefferson Community College
130730,Jewish Theological Seminary of America
130749,The Juilliard School
130758,Katharine Gibbs School - New York City
130767,SBI Campus - An Affiliate of Sanford-Brown
130776,Kehilath Yakov Rabbinical Seminary
130785,Keuka College
130794,Kol Yaakov Torah Center
130800,LIM College
130819,Le Moyne College
130837,Long Island University - C W Post Campus
130873,Long Island Beauty School Inc
130891,SUNY Downstate Medical Center
130925,Machzikei Hadath Rabbinical College
130934,Mandl School
130943,Manhattan College
130952,Manhattan School of Music
130961,Manhattanville College
130970,Maria College
130989,Marion S. Whelan School of Practical Nursing
130998,Marist College
131007,MarJon School of Beauty Culture Ltd
131016,Marymount College of Fordham University
131025,Marymount Manhattan College
131034,Medaille College
131043,Memorial Hospital School of Nursing
131061,Merce Cunningham Studio
131070,Mercy College - Dobbs Ferry
131089,Mercy Medical Center
131098,Mesivta Torah Vodaath Rabbinical Seminary
131104,Mesivta of Eastern Parkway Rabbinical Seminary
131113,Mesivhta Tifereth Jerusalem of America
131122,New York Methodist Hospital Allied Health Education
131131,Southern Westchester BOCES-Practical Nursing Program
131140,Midway Paris Beauty School
131159,Mildred Elley
131168,Mirrer Yeshiva Central Institute
131177,Modern Welding School
131186,Mohawk Valley Community College
131195,Molloy College
131201,Monroe College
131229,Monroe Community College
131238,Mount Saint Mary College
131247,Dorothea Hopfer School of Nursing
131256,College of Mount Saint Vincent
131265,Mount Sinai School of Medicine
131274,Nassau Community College
131283,Winthrop-University Hospital
131292,National Tax Training School
131308,Nazareth College of Rochester
131317,Neighborhood Playhouse School of the Theatre
131326,The College of New Rochelle
131335,The New School
131353,New York Chiropractic College
131362,Star Career Academy - New York
131371,New York Institute of English and Business
131380,New York Law School
131399,New York Medical College
131405,New York School for Medical and Dental Assistants
131414,New York Theological Seminary
131423,New York University
131432,Niagara County Community College
131441,Niagara University
131450,Empire Beauty School - Peekskill
131469,North Country Community College
131478,New York College of Podiatric Medicine
131487,New York Institute of Technology - Old Westbury
131496,New York Institute of Technology-Manhattan Campus
131502,New York School of Interior Design
131520,Nyack College
131539,Ohr Hameir Theological Seminary
131548,Olean Business Institute
131557,Onondaga Community College
131566,Orange County Community College
131575,Otsego-Delaware-Schoharie-Green BOCES
131584,Pace University - New York
131593,Parsons the New School for Design
131609,Paul Smiths College of Arts and Science
131618,Continental School of Beauty Culture - West Seneca
131627,Phillips Hairstyling Institute
131636,Plaza College
131645,Polytechnic Institute of New York University
131654,Davis College
131663,Pratt Institute-Main
131672,Professional Business  College
131681,Rabbinical Academy Mesivta Rabbi Chaim Berlin
131690,Rabbinical College Bobover Yeshiva Bnei Zion
131706,Rabbinical College Ch'san Sofer - New York
131715,Rabbinical College Beth Shraga
131724,Rabbinical Seminary of Adas Yereim
131733,Rabbinical Seminary M'kor Chaim
131742,Rabbi Isaac Elchanan Theological Seminary
131751,Rabbinical College of Long Island
131760,Rabbinical Seminary of America
131779,Rensselaer Polytechnic Institute
131788,Ridley-Lowell Business and Technical Institute - Binghamton
131797,Roberts Wesleyan College
131803,Everest Institute - Rochester
131821,Rochester Institute of Technology
131830,University of Rochester
131849,Rockefeller University
131858,Rockland Community College
131867,Empire Beauty School
131876,The Sage Colleges
131885,Sage College of Albany
131894,St. Bernard's School of Theology and Ministry
131900,St. Bonaventure University
131919,St. Francis College
131928,St Joseph's Hospital
131937,St. Lawrence University
131946,The College of Saint Rose
131955,St. Thomas Aquinas College
131964,Samaritan School of Nursing
131973,Sarah Lawrence College
131982,Schenectady County Community College
131991,School of Professional Horticulture at the New York Botanical Garden
132000,Seminary of the Immaculate Conception
132019,Sh'or Yoshuv Rabbinical College
132028,Siena College
132037,Simmons Institute of Funeral Service Inc
132046,Skidmore College
132055,Saint Joseph's College, New York
132082,Saint Joseph's Seminary
132091,Saint Vladimirs Orthodox Theological Seminary
132107,South Nassau Communities Hospital
132116,Spanish-American Institute
132125,Faxton-St Luke's Healthcare School of Radiologic Technology
132134,St. Elizabeth College of Nursing
132161,Saint John Fisher College
132189,St Vincent Catholic Medical Center-Staten Island
132198,St. James Mercy Hospital
132204,St. John's University - New York
132213,St. Vincent's Hospital Manhattan
132231,New York Career Institute
132240,Suburban Technical School
132268,Sullivan County Community College
132277,SUNY College of Technology at Alfred
132286,SUNY College of Technology at Canton
132295,SUNY College of Technology at Delhi
132301,SUNY College of Agriculture and Technology at Cobleskill
132310,SUNY at Farmingdale
132329,SUNY College of Agriculture & Technology at Morrisville
132338,SUNY at Albany
132347,SUNY at Binghamton
132356,SUNY at Buffalo
132365,SUNY at Stony Brook
132374,SUNY College of Environmental Science and Forestry
132383,SUNY Institute of Technology at Utica - Rome
132392,SUNY College at Brockport
132408,SUNY College at Buffalo
132417,SUNY College at Cortland
132426,SUNY at Fredonia
132435,SUNY College at Geneseo
132444,SUNY College at New Paltz
132453,SUNY College at Oneonta
132462,SUNY College at Oswego
132471,SUNY - Potsdam
132480,SUNY College at Purchase
132499,SUNY College of Optometry
132505,SUNY College at Old Westbury
132514,SUNY College at Plattsburgh
132532,SUNY Empire State College
132541,SUNY Maritime College
132550,SUNY  Upstate Medical University
132569,Swedish Institute
132578,Syracuse University
132587,Talmudical Seminary Oholei Torah
132596,Talmudical Institute of Upstate New York
132602,Taylor Business Institute
132611,Teachers College at Columbia University
132620,Technical Career Institutes
132639,Tompkins-Cortland Community College
132648,Torah Temimah Talmudical Seminary
132657,Touro College
132675,Triple Cities School of Beauty Culture
132684,Trocaire College
132693,Troy School of Beauty Culture
132709,Excelsior College
132718,Ulster County Community College
132736,Union Graduate College
132745,Union Theological Seminary
132754,United Talmudical Seminary
132763,United States Merchant Marine Academy
132772,United States Military Academy
132781,Utica College
132790,Utica School of Commerce
132815,Vassar College
132824,Villa Maria College Buffalo
132833,School of Visual Arts
132842,Wagner College
132851,W.C.A. Hospital
132860,Webb Institute
132879,Wells College
132888,The College of Westchester
132897,SUNY Westchester Community College
132903,Westchester School of Beauty Culture
132912,Wood Tobe-Coburn School
132921,Word of Life Bible Institute
132930,Yeshiva Karlin Stolin
132949,Yeshivat Mikdash Melech
132958,Yeshiva Derech Chaim
132967,Yeshiva of Nitra Rabbinical College
132976,Yeshiva Shaar HaTorah
132985,Yeshiva University
132994,Yeshivath Viznitz
133003,Yeshivath Zichron Moshe
133012,College of the Albemarle
133021,The Art Institute of Charlotte
133030,South Piedmont Community College
133049,Appalachian State University
133058,Asheville Buncombe Technical Community College
133076,Barton College
133085,Dudley Beauty College-Charlotte
133119,Beaufort County Community College
133128,Belmont Abbey College
133137,Bennett College for Women
133146,Bladen Community College
133155,Blue Ridge Community College
133164,Brevard College
133173,Brookstone College of Business - Charlotte
133182,Brunswick Community College
133191,Cabarrus College of Health Sciences
133207,Caldwell Community College and Technical Institute
133216,Campbell University
133225,Cape Fear Community College
133234,Carteret Community College
133243,Catawba College
133252,Catawba Valley Community College
133261,South College - Asheville
133270,Central Carolina Community College
133289,Central Piedmont Community College
133298,Chowan University
133304,Cleveland Community College
133313,Coastal Carolina Community College
133331,Craven Community College
133340,Davidson County Community College
133359,Davidson College
133368,Duke University
133377,Durham Technical Community College
133386,East Carolina University
133395,Edgecombe Community College
133401,Elizabeth City State University
133410,Elon University
133429,Fayetteville Beauty College
133438,Fayetteville Technical Community College
133447,Fayetteville State University
133456,Forsyth Technical Community College
133465,Gardner-Webb University
133474,Gaston College
133483,Carolina Beauty College 8
133492,Greensboro College
133508,Guilford College
133517,Guilford Technical Community College
133526,Hairstyling Institute of Charlotte Inc
133535,Halifax Community College
133544,Haywood Community College
